## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.964278e-02, e_c = 2.777157e+01, C^2 = 6.507842e+00, sigma0/2 = 1.494512e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/27.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
8.080808e-02 -1.911824e+00 8.988374e-01
8.080808e-02 -1.903808e+00 8.988275e-01
8.080808e-02 -1.895792e+00 8.988166e-01
8.080808e-02 -1.887776e+00 8.988049e-01
8.080808e-02 -1.879760e+00 8.987926e-01
8.080808e-02 -1.871743e+00 8.987798e-01
8.080808e-02 -1.863727e+00 8.987666e-01
8.080808e-02 -1.855711e+00 8.987532e-01
8.080808e-02 -1.847695e+00 8.987395e-01
8.080808e-02 -1.839679e+00 8.987254e-01
8.080808e-02 -1.831663e+00 8.987111e-01
8.080808e-02 -1.823647e+00 8.986964e-01
8.080808e-02 -1.815631e+00 8.986813e-01
8.080808e-02 -1.807615e+00 8.986657e-01
8.080808e-02 -1.799599e+00 8.986496e-01
8.080808e-02 -1.791583e+00 8.986328e-01
8.080808e-02 -1.783567e+00 8.986155e-01
8.080808e-02 -1.775551e+00 8.985974e-01
8.080808e-02 -1.767535e+00 8.985786e-01
8.080808e-02 -1.759519e+00 8.985591e-01
8.080808e-02 -1.751503e+00 8.985388e-01
8.080808e-02 -1.743487e+00 8.985177e-01
8.080808e-02 -1.735471e+00 8.984959e-01
8.080808e-02 -1.727455e+00 8.984732e-01
8.080808e-02 -1.719439e+00 8.984496e-01
8.080808e-02 -1.711423e+00 8.984251e-01
8.080808e-02 -1.703407e+00 8.983998e-01
8.080808e-02 -1.695391e+00 8.983735e-01
8.080808e-02 -1.687375e+00 8.983462e-01
8.080808e-02 -1.679359e+00 8.983179e-01
8.080808e-02 -1.671343e+00 8.982885e-01
8.080808e-02 -1.663327e+00 8.982580e-01
8.080808e-02 -1.655311e+00 8.982264e-01
8.080808e-02 -1.647295e+00 8.981935e-01
8.080808e-02 -1.639279e+00 8.981595e-01
8.080808e-02 -1.631263e+00 8.981241e-01
8.080808e-02 -1.623246e+00 8.980875e-01
8.080808e-02 -1.615230e+00 8.980494e-01
8.080808e-02 -1.607214e+00 8.980099e-01
8.080808e-02 -1.599198e+00 8.979690e-01
8.080808e-02 -1.591182e+00 8.979265e-01
8.080808e-02 -1.583166e+00 8.978824e-01
8.080808e-02 -1.575150e+00 8.978366e-01
8.080808e-02 -1.567134e+00 8.977891e-01
8.080808e-02 -1.559118e+00 8.977399e-01
8.080808e-02 -1.551102e+00 8.976888e-01
8.080808e-02 -1.543086e+00 8.976357e-01
8.080808e-02 -1.535070e+00 8.975807e-01
8.080808e-02 -1.527054e+00 8.975236e-01
8.080808e-02 -1.519038e+00 8.974643e-01
8.080808e-02 -1.511022e+00 8.974029e-01
8.080808e-02 -1.503006e+00 8.973391e-01
8.080808e-02 -1.494990e+00 8.972729e-01
8.080808e-02 -1.486974e+00 8.972042e-01
8.080808e-02 -1.478958e+00 8.971330e-01
8.080808e-02 -1.470942e+00 8.970590e-01
8.080808e-02 -1.462926e+00 8.969823e-01
8.080808e-02 -1.454910e+00 8.969027e-01
8.080808e-02 -1.446894e+00 8.968201e-01
8.080808e-02 -1.438878e+00 8.967344e-01
8.080808e-02 -1.430862e+00 8.966455e-01
8.080808e-02 -1.422846e+00 8.965532e-01
8.080808e-02 -1.414830e+00 8.964575e-01
8.080808e-02 -1.406814e+00 8.963581e-01
8.080808e-02 -1.398798e+00 8.962551e-01
8.080808e-02 -1.390782e+00 8.961481e-01
8.080808e-02 -1.382766e+00 8.960372e-01
8.080808e-02 -1.374749e+00 8.959220e-01
8.080808e-02 -1.366733e+00 8.958026e-01
8.080808e-02 -1.358717e+00 8.956786e-01
8.080808e-02 -1.350701e+00 8.955500e-01
8.080808e-02 -1.342685e+00 8.954165e-01
8.080808e-02 -1.334669e+00 8.952781e-01
8.080808e-02 -1.326653e+00 8.951344e-01
8.080808e-02 -1.318637e+00 8.949853e-01
8.080808e-02 -1.310621e+00 8.948306e-01
8.080808e-02 -1.302605e+00 8.946701e-01
8.080808e-02 -1.294589e+00 8.945036e-01
8.080808e-02 -1.286573e+00 8.943308e-01
8.080808e-02 -1.278557e+00 8.941515e-01
8.080808e-02 -1.270541e+00 8.939654e-01
8.080808e-02 -1.262525e+00 8.937724e-01
8.080808e-02 -1.254509e+00 8.935721e-01
8.080808e-02 -1.246493e+00 8.933643e-01
8.080808e-02 -1.238477e+00 8.931487e-01
8.080808e-02 -1.230461e+00 8.929250e-01
8.080808e-02 -1.222445e+00 8.926928e-01
8.080808e-02 -1.214429e+00 8.924520e-01
8.080808e-02 -1.206413e+00 8.922020e-01
8.080808e-02 -1.198397e+00 8.919427e-01
8.080808e-02 -1.190381e+00 8.916737e-01
8.080808e-02 -1.182365e+00 8.913945e-01
8.080808e-02 -1.174349e+00 8.911048e-01
8.080808e-02 -1.166333e+00 8.908043e-01
8.080808e-02 -1.158317e+00 8.904924e-01
8.080808e-02 -1.150301e+00 8.901688e-01
8.080808e-02 -1.142285e+00 8.898331e-01
8.080808e-02 -1.134269e+00 8.894847e-01
8.080808e-02 -1.126253e+00 8.891233e-01
8.080808e-02 -1.118236e+00 8.887482e-01
8.080808e-02 -1.110220e+00 8.883591e-01
8.080808e-02 -1.102204e+00 8.879553e-01
8.080808e-02 -1.094188e+00 8.875364e-01
8.080808e-02 -1.086172e+00 8.871017e-01
8.080808e-02 -1.078156e+00 8.866507e-01
8.080808e-02 -1.070140e+00 8.861828e-01
8.080808e-02 -1.062124e+00 8.856973e-01
8.080808e-02 -1.054108e+00 8.851935e-01
8.080808e-02 -1.046092e+00 8.846708e-01
8.080808e-02 -1.038076e+00 8.841284e-01
8.080808e-02 -1.030060e+00 8.835657e-01
8.080808e-02 -1.022044e+00 8.829818e-01
8.080808e-02 -1.014028e+00 8.823760e-01
8.080808e-02 -1.006012e+00 8.817474e-01
8.080808e-02 -9.979960e-01 8.810952e-01
8.080808e-02 -9.899800e-01 8.804186e-01
8.080808e-02 -9.819639e-01 8.797165e-01
8.080808e-02 -9.739479e-01 8.789880e-01
8.080808e-02 -9.659319e-01 8.782322e-01
8.080808e-02 -9.579158e-01 8.774479e-01
8.080808e-02 -9.498998e-01 8.766343e-01
8.080808e-02 -9.418838e-01 8.757900e-01
8.080808e-02 -9.338677e-01 8.749141e-01
8.080808e-02 -9.258517e-01 8.740053e-01
8.080808e-02 -9.178357e-01 8.730623e-01
8.080808e-02 -9.098196e-01 8.720839e-01
8.080808e-02 -9.018036e-01 8.710688e-01
8.080808e-02 -8.937876e-01 8.700156e-01
8.080808e-02 -8.857715e-01 8.689229e-01
8.080808e-02 -8.777555e-01 8.677891e-01
8.080808e-02 -8.697395e-01 8.666128e-01
8.080808e-02 -8.617234e-01 8.653923e-01
8.080808e-02 -8.537074e-01 8.641261e-01
8.080808e-02 -8.456914e-01 8.628123e-01
8.080808e-02 -8.376754e-01 8.614492e-01
8.080808e-02 -8.296593e-01 8.600349e-01
8.080808e-02 -8.216433e-01 8.585676e-01
8.080808e-02 -8.136273e-01 8.570452e-01
8.080808e-02 -8.056112e-01 8.554658e-01
8.080808e-02 -7.975952e-01 8.538271e-01
8.080808e-02 -7.895792e-01 8.521269e-01
8.080808e-02 -7.815631e-01 8.503630e-01
8.080808e-02 -7.735471e-01 8.485329e-01
8.080808e-02 -7.655311e-01 8.466343e-01
8.080808e-02 -7.575150e-01 8.446644e-01
8.080808e-02 -7.494990e-01 8.426207e-01
8.080808e-02 -7.414830e-01 8.405005e-01
8.080808e-02 -7.334669e-01 8.383007e-01
8.080808e-02 -7.254509e-01 8.360186e-01
8.080808e-02 -7.174349e-01 8.336509e-01
8.080808e-02 -7.094188e-01 8.311945e-01
8.080808e-02 -7.014028e-01 8.286462e-01
8.080808e-02 -6.933868e-01 8.260024e-01
8.080808e-02 -6.853707e-01 8.232597e-01
8.080808e-02 -6.773547e-01 8.204143e-01
8.080808e-02 -6.693387e-01 8.174623e-01
8.080808e-02 -6.613226e-01 8.143999e-01
8.080808e-02 -6.533066e-01 8.112230e-01
8.080808e-02 -6.452906e-01 8.079272e-01
8.080808e-02 -6.372745e-01 8.045081e-01
8.080808e-02 -6.292585e-01 8.009612e-01
8.080808e-02 -6.212425e-01 7.972818e-01
8.080808e-02 -6.132265e-01 7.934648e-01
8.080808e-02 -6.052104e-01 7.895052e-01
8.080808e-02 -5.971944e-01 7.853977e-01
8.080808e-02 -5.891784e-01 7.811368e-01
8.080808e-02 -5.811623e-01 7.767168e-01
8.080808e-02 -5.731463e-01 7.721319e-01
8.080808e-02 -5.651303e-01 7.673759e-01
8.080808e-02 -5.571142e-01 7.624425e-01
8.080808e-02 -5.490982e-01 7.573251e-01
8.080808e-02 -5.410822e-01 7.520170e-01
8.080808e-02 -5.330661e-01 7.465112e-01
8.080808e-02 -5.250501e-01 7.408002e-01
8.080808e-02 -5.170341e-01 7.348766e-01
8.080808e-02 -5.090180e-01 7.287326e-01
8.080808e-02 -5.010020e-01 7.223600e-01
8.080808e-02 -4.929860e-01 7.157504e-01
8.080808e-02 -4.849699e-01 7.088952e-01
8.080808e-02 -4.769539e-01 7.017853e-01
8.080808e-02 -4.689379e-01 6.944114e-01
8.080808e-02 -4.609218e-01 6.867638e-01
8.080808e-02 -4.529058e-01 6.788326e-01
8.080808e-02 -4.448898e-01 6.706074e-01
8.080808e-02 -4.368737e-01 6.620775e-01
8.080808e-02 -4.288577e-01 6.532318e-01
8.080808e-02 -4.208417e-01 6.440588e-01
8.080808e-02 -4.128257e-01 6.345466e-01
8.080808e-02 -4.048096e-01 6.246830e-01
8.080808e-02 -3.967936e-01 6.144553e-01
8.080808e-02 -3.887776e-01 6.038503e-01
8.080808e-02 -3.807615e-01 5.928544e-01
8.080808e-02 -3.727455e-01 5.814536e-01
8.080808e-02 -3.647295e-01 5.696334e-01
8.080808e-02 -3.567134e-01 5.573788e-01
8.080808e-02 -3.486974e-01 5.446742e-01
8.080808e-02 -3.406814e-01 5.315036e-01
8.080808e-02 -3.326653e-01 5.178505e-01
8.080808e-02 -3.246493e-01 5.036979e-01
8.080808e-02 -3.166333e-01 4.890280e-01
8.080808e-02 -3.086172e-01 4.738227e-01
8.080808e-02 -3.006012e-01 4.580632e-01
8.080808e-02 -2.925852e-01 4.417302e-01
8.080808e-02 -2.845691e-01 4.248037e-01
8.080808e-02 -2.765531e-01 4.072632e-01
8.080808e-02 -2.685371e-01 3.890875e-01
8.080808e-02 -2.605210e-01 3.702548e-01
8.080808e-02 -2.525050e-01 3.507427e-01
8.080808e-02 -2.444890e-01 3.305281e-01
8.080808e-02 -2.364729e-01 3.095874e-01
8.080808e-02 -2.284569e-01 2.878961e-01
8.080808e-02 -2.204409e-01 2.654294e-01
8.080808e-02 -2.124248e-01 2.421615e-01
8.080808e-02 -2.044088e-01 2.180663e-01
8.080808e-02 -1.963928e-01 1.931168e-01
8.080808e-02 -1.883768e-01 1.672857e-01
8.080808e-02 -1.803607e-01 1.405447e-01
8.080808e-02 -1.723447e-01 1.128654e-01
8.080808e-02 -1.643287e-01 8.421851e-02
8.080808e-02 -1.563126e-01 5.457440e-02
8.080808e-02 -1.482966e-01 2.390294e-02
8.080808e-02 -1.402806e-01 -7.826383e-03
8.080808e-02 -1.322645e-01 -4.064441e-02
8.080808e-02 -1.242485e-01 -7.458224e-02
8.080808e-02 -1.162325e-01 -1.096712e-01
8.080808e-02 -1.082164e-01 -1.459425e-01
8.080808e-02 -1.002004e-01 -1.834276e-01
8.080808e-02 -9.218437e-02 -2.221575e-01
8.080808e-02 -8.416834e-02 -2.621629e-01
8.080808e-02 -7.615230e-02 -3.034740e-01
8.080808e-02 -6.813627e-02 -3.461202e-01
8.080808e-02 -6.012024e-02 -3.901300e-01
8.080808e-02 -5.210421e-02 -4.355304e-01
8.080808e-02 -4.408818e-02 -4.823471e-01
8.080808e-02 -3.607214e-02 -5.306035e-01
8.080808e-02 -2.805611e-02 -5.803207e-01
8.080808e-02 -2.004008e-02 -6.315173e-01
8.080808e-02 -1.202405e-02 -6.842080e-01
8.080808e-02 -4.008016e-03 -7.384039e-01
8.080808e-02 4.008016e-03 -7.941115e-01
8.080808e-02 1.202405e-02 -8.513319e-01
8.080808e-02 2.004008e-02 -9.100600e-01
8.080808e-02 2.805611e-02 -9.702841e-01
8.080808e-02 3.607214e-02 -1.031984e+00
8.080808e-02 4.408818e-02 -1.095132e+00
8.080808e-02 5.210421e-02 -1.159689e+00
8.080808e-02 6.012024e-02 -1.225606e+00
8.080808e-02 6.813627e-02 -1.292821e+00
8.080808e-02 7.615230e-02 -1.361261e+00
8.080808e-02 8.416834e-02 -1.430837e+00
8.080808e-02 9.218437e-02 -1.501447e+00
8.080808e-02 1.002004e-01 -1.572974e+00
8.080808e-02 1.082164e-01 -1.645286e+00
8.080808e-02 1.162325e-01 -1.718236e+00
8.080808e-02 1.242485e-01 -1.791664e+00
8.080808e-02 1.322645e-01 -1.865397e+00
8.080808e-02 1.402806e-01 -1.939253e+00
8.080808e-02 1.482966e-01 -2.013042e+00
8.080808e-02 1.563126e-01 -2.086574e+00
8.080808e-02 1.643287e-01 -2.159657e+00
8.080808e-02 1.723447e-01 -2.232107e+00
8.080808e-02 1.803607e-01 -2.303750e+00
8.080808e-02 1.883768e-01 -2.374430e+00
8.080808e-02 1.963928e-01 -2.444008e+00
8.080808e-02 2.044088e-01 -2.512370e+00
8.080808e-02 2.124248e-01 -2.579429e+00
8.080808e-02 2.204409e-01 -2.645122e+00
8.080808e-02 2.284569e-01 -2.709414e+00
8.080808e-02 2.364729e-01 -2.772293e+00
8.080808e-02 2.444890e-01 -2.833771e+00
8.080808e-02 2.525050e-01 -2.893875e+00
8.080808e-02 2.605210e-01 -2.952649e+00
8.080808e-02 2.685371e-01 -3.010146e+00
8.080808e-02 2.765531e-01 -3.066425e+00
8.080808e-02 2.845691e-01 -3.121549e+00
8.080808e-02 2.925852e-01 -3.175581e+00
8.080808e-02 3.006012e-01 -3.228581e+00
8.080808e-02 3.086172e-01 -3.280606e+00
8.080808e-02 3.166333e-01 -3.331709e+00
8.080808e-02 3.246493e-01 -3.381937e+00
8.080808e-02 3.326653e-01 -3.431332e+00
8.080808e-02 3.406814e-01 -3.479929e+00
8.080808e-02 3.486974e-01 -3.527761e+00
8.080808e-02 3.567134e-01 -3.574854e+00
8.080808e-02 3.647295e-01 -3.621234e+00
8.080808e-02 3.727455e-01 -3.666919e+00
8.080808e-02 3.807615e-01 -3.711929e+00
8.080808e-02 3.887776e-01 -3.756279e+00
8.080808e-02 3.967936e-01 -3.799983e+00
8.080808e-02 4.048096e-01 -3.843055e+00
8.080808e-02 4.128257e-01 -3.885507e+00
8.080808e-02 4.208417e-01 -3.927349e+00
8.080808e-02 4.288577e-01 -3.968594e+00
8.080808e-02 4.368737e-01 -4.009251e+00
8.080808e-02 4.448898e-01 -4.049331e+00
8.080808e-02 4.529058e-01 -4.088844e+00
8.080808e-02 4.609218e-01 -4.127800e+00
8.080808e-02 4.689379e-01 -4.166210e+00
8.080808e-02 4.769539e-01 -4.204084e+00
8.080808e-02 4.849699e-01 -4.241431e+00
8.080808e-02 4.929860e-01 -4.278264e+00
8.080808e-02 5.010020e-01 -4.314593e+00
8.080808e-02 5.090180e-01 -4.350429e+00
8.080808e-02 5.170341e-01 -4.385782e+00
8.080808e-02 5.250501e-01 -4.420666e+00
8.080808e-02 5.330661e-01 -4.455091e+00
8.080808e-02 5.410822e-01 -4.489070e+00
8.080808e-02 5.490982e-01 -4.522614e+00
8.080808e-02 5.571142e-01 -4.555737e+00
8.080808e-02 5.651303e-01 -4.588450e+00
8.080808e-02 5.731463e-01 -4.620766e+00
8.080808e-02 5.811623e-01 -4.652698e+00
8.080808e-02 5.891784e-01 -4.684259e+00
8.080808e-02 5.971944e-01 -4.715461e+00
8.080808e-02 6.052104e-01 -4.746316e+00
8.080808e-02 6.132265e-01 -4.776839e+00
8.080808e-02 6.212425e-01 -4.807040e+00
8.080808e-02 6.292585e-01 -4.836933e+00
8.080808e-02 6.372745e-01 -4.866529e+00
8.080808e-02 6.452906e-01 -4.895842e+00
8.080808e-02 6.533066e-01 -4.924883e+00
8.080808e-02 6.613226e-01 -4.953663e+00
8.080808e-02 6.693387e-01 -4.982194e+00
8.080808e-02 6.773547e-01 -5.010488e+00
8.080808e-02 6.853707e-01 -5.038554e+00
8.080808e-02 6.933868e-01 -5.066405e+00
8.080808e-02 7.014028e-01 -5.094050e+00
8.080808e-02 7.094188e-01 -5.121500e+00
8.080808e-02 7.174349e-01 -5.148764e+00
8.080808e-02 7.254509e-01 -5.175852e+00
8.080808e-02 7.334669e-01 -5.202772e+00
8.080808e-02 7.414830e-01 -5.229535e+00
8.080808e-02 7.494990e-01 -5.256148e+00
8.080808e-02 7.575150e-01 -5.282619e+00
8.080808e-02 7.655311e-01 -5.308957e+00
8.080808e-02 7.735471e-01 -5.335169e+00
8.080808e-02 7.815631e-01 -5.361263e+00
8.080808e-02 7.895792e-01 -5.387245e+00
8.080808e-02 7.975952e-01 -5.413123e+00
8.080808e-02 8.056112e-01 -5.438902e+00
8.080808e-02 8.136273e-01 -5.464589e+00
8.080808e-02 8.216433e-01 -5.490190e+00
8.080808e-02 8.296593e-01 -5.515711e+00
8.080808e-02 8.376754e-01 -5.541156e+00
8.080808e-02 8.456914e-01 -5.566532e+00
8.080808e-02 8.537074e-01 -5.591843e+00
8.080808e-02 8.617234e-01 -5.617093e+00
8.080808e-02 8.697395e-01 -5.642288e+00
8.080808e-02 8.777555e-01 -5.667432e+00
8.080808e-02 8.857715e-01 -5.692528e+00
8.080808e-02 8.937876e-01 -5.717581e+00
8.080808e-02 9.018036e-01 -5.742594e+00
8.080808e-02 9.098196e-01 -5.767571e+00
8.080808e-02 9.178357e-01 -5.792515e+00
8.080808e-02 9.258517e-01 -5.817429e+00
8.080808e-02 9.338677e-01 -5.842317e+00
8.080808e-02 9.418838e-01 -5.867182e+00
8.080808e-02 9.498998e-01 -5.892025e+00
8.080808e-02 9.579158e-01 -5.916851e+00
8.080808e-02 9.659319e-01 -5.941661e+00
8.080808e-02 9.739479e-01 -5.966458e+00
8.080808e-02 9.819639e-01 -5.991244e+00
8.080808e-02 9.899800e-01 -6.016021e+00
8.080808e-02 9.979960e-01 -6.040792e+00
8.080808e-02 1.006012e+00 -6.065558e+00
8.080808e-02 1.014028e+00 -6.090321e+00
8.080808e-02 1.022044e+00 -6.115083e+00
8.080808e-02 1.030060e+00 -6.139847e+00
8.080808e-02 1.038076e+00 -6.164613e+00
8.080808e-02 1.046092e+00 -6.189382e+00
8.080808e-02 1.054108e+00 -6.214158e+00
8.080808e-02 1.062124e+00 -6.238941e+00
8.080808e-02 1.070140e+00 -6.263732e+00
8.080808e-02 1.078156e+00 -6.288532e+00
8.080808e-02 1.086172e+00 -6.313344e+00
8.080808e-02 1.094188e+00 -6.338168e+00
8.080808e-02 1.102204e+00 -6.363006e+00
8.080808e-02 1.110220e+00 -6.387858e+00
8.080808e-02 1.118236e+00 -6.412726e+00
8.080808e-02 1.126253e+00 -6.437611e+00
8.080808e-02 1.134269e+00 -6.462513e+00
8.080808e-02 1.142285e+00 -6.487434e+00
8.080808e-02 1.150301e+00 -6.512375e+00
8.080808e-02 1.158317e+00 -6.537336e+00
8.080808e-02 1.166333e+00 -6.562319e+00
8.080808e-02 1.174349e+00 -6.587324e+00
8.080808e-02 1.182365e+00 -6.612352e+00
8.080808e-02 1.190381e+00 -6.637404e+00
8.080808e-02 1.198397e+00 -6.662480e+00
8.080808e-02 1.206413e+00 -6.687582e+00
8.080808e-02 1.214429e+00 -6.712710e+00
8.080808e-02 1.222445e+00 -6.737865e+00
8.080808e-02 1.230461e+00 -6.763047e+00
8.080808e-02 1.238477e+00 -6.788257e+00
8.080808e-02 1.246493e+00 -6.813496e+00
8.080808e-02 1.254509e+00 -6.838764e+00
8.080808e-02 1.262525e+00 -6.864063e+00
8.080808e-02 1.270541e+00 -6.889391e+00
8.080808e-02 1.278557e+00 -6.914751e+00
8.080808e-02 1.286573e+00 -6.940143e+00
8.080808e-02 1.294589e+00 -6.965567e+00
8.080808e-02 1.302605e+00 -6.991024e+00
8.080808e-02 1.310621e+00 -7.016514e+00
8.080808e-02 1.318637e+00 -7.042037e+00
8.080808e-02 1.326653e+00 -7.067596e+00
8.080808e-02 1.334669e+00 -7.093189e+00
8.080808e-02 1.342685e+00 -7.118817e+00
8.080808e-02 1.350701e+00 -7.144481e+00
8.080808e-02 1.358717e+00 -7.170181e+00
8.080808e-02 1.366733e+00 -7.195918e+00
8.080808e-02 1.374749e+00 -7.221692e+00
8.080808e-02 1.382766e+00 -7.247503e+00
8.080808e-02 1.390782e+00 -7.273352e+00
8.080808e-02 1.398798e+00 -7.299240e+00
8.080808e-02 1.406814e+00 -7.325167e+00
8.080808e-02 1.414830e+00 -7.351132e+00
8.080808e-02 1.422846e+00 -7.377137e+00
8.080808e-02 1.430862e+00 -7.403183e+00
8.080808e-02 1.438878e+00 -7.429268e+00
8.080808e-02 1.446894e+00 -7.455394e+00
8.080808e-02 1.454910e+00 -7.481561e+00
8.080808e-02 1.462926e+00 -7.507769e+00
8.080808e-02 1.470942e+00 -7.534019e+00
8.080808e-02 1.478958e+00 -7.560311e+00
8.080808e-02 1.486974e+00 -7.586645e+00
8.080808e-02 1.494990e+00 -7.613022e+00
8.080808e-02 1.503006e+00 -7.639442e+00
8.080808e-02 1.511022e+00 -7.665905e+00
8.080808e-02 1.519038e+00 -7.692412e+00
8.080808e-02 1.527054e+00 -7.718962e+00
8.080808e-02 1.535070e+00 -7.745556e+00
8.080808e-02 1.543086e+00 -7.772195e+00
8.080808e-02 1.551102e+00 -7.798878e+00
8.080808e-02 1.559118e+00 -7.825605e+00
8.080808e-02 1.567134e+00 -7.852378e+00
8.080808e-02 1.575150e+00 -7.879196e+00
8.080808e-02 1.583166e+00 -7.906060e+00
8.080808e-02 1.591182e+00 -7.932969e+00
8.080808e-02 1.599198e+00 -7.959924e+00
8.080808e-02 1.607214e+00 -7.986925e+00
8.080808e-02 1.615230e+00 -8.013972e+00
8.080808e-02 1.623246e+00 -8.041065e+00
8.080808e-02 1.631263e+00 -8.068205e+00
8.080808e-02 1.639279e+00 -8.095392e+00
8.080808e-02 1.647295e+00 -8.122625e+00
8.080808e-02 1.655311e+00 -8.149905e+00
8.080808e-02 1.663327e+00 -8.177232e+00
8.080808e-02 1.671343e+00 -8.204606e+00
8.080808e-02 1.679359e+00 -8.232028e+00
8.080808e-02 1.687375e+00 -8.259496e+00
8.080808e-02 1.695391e+00 -8.287012e+00
8.080808e-02 1.703407e+00 -8.314576e+00
8.080808e-02 1.711423e+00 -8.342186e+00
8.080808e-02 1.719439e+00 -8.369845e+00
8.080808e-02 1.727455e+00 -8.397550e+00
8.080808e-02 1.735471e+00 -8.425304e+00
8.080808e-02 1.743487e+00 -8.453104e+00
8.080808e-02 1.751503e+00 -8.480953e+00
8.080808e-02 1.759519e+00 -8.508849e+00
8.080808e-02 1.767535e+00 -8.536792e+00
8.080808e-02 1.775551e+00 -8.564783e+00
8.080808e-02 1.783567e+00 -8.592821e+00
8.080808e-02 1.791583e+00 -8.620906e+00
8.080808e-02 1.799599e+00 -8.649039e+00
8.080808e-02 1.807615e+00 -8.677219e+00
8.080808e-02 1.815631e+00 -8.705445e+00
8.080808e-02 1.823647e+00 -8.733719e+00
8.080808e-02 1.831663e+00 -8.762040e+00
8.080808e-02 1.839679e+00 -8.790408e+00
8.080808e-02 1.847695e+00 -8.818822e+00
8.080808e-02 1.855711e+00 -8.847282e+00
8.080808e-02 1.863727e+00 -8.875789e+00
8.080808e-02 1.871743e+00 -8.904342e+00
8.080808e-02 1.879760e+00 -8.932941e+00
8.080808e-02 1.887776e+00 -8.961585e+00
8.080808e-02 1.895792e+00 -8.990276e+00
8.080808e-02 1.903808e+00 -9.019011e+00
8.080808e-02 1.911824e+00 -9.047792e+00
8.080808e-02 1.919840e+00 -9.076618e+00
8.080808e-02 1.927856e+00 -9.105488e+00
8.080808e-02 1.935872e+00 -9.134403e+00
8.080808e-02 1.943888e+00 -9.163362e+00
8.080808e-02 1.951904e+00 -9.192365e+00
8.080808e-02 1.959920e+00 -9.221411e+00
8.080808e-02 1.967936e+00 -9.250501e+00
8.080808e-02 1.975952e+00 -9.279634e+00
8.080808e-02 1.983968e+00 -9.308810e+00
8.080808e-02 1.991984e+00 -9.338029e+00
8.080808e-02 2.000000e+00 -9.367289e+00
1.616162e-01 -2.000000e+00 9.076061e-01
1.616162e-01 -1.991984e+00 9.076007e-01
1.616162e-01 -1.983968e+00 9.075957e-01
1.616162e-01 -1.975952e+00 9.075909e-01
1.616162e-01 -1.967936e+00 9.075859e-01
1.616162e-01 -1.959920e+00 9.075804e-01
1.616162e-01 -1.951904e+00 9.075743e-01
1.616162e-01 -1.943888e+00 9.075674e-01
1.616162e-01 -1.935872e+00 9.075598e-01
1.616162e-01 -1.927856e+00 9.075514e-01
1.616162e-01 -1.919840e+00 9.075422e-01
1.616162e-01 -1.911824e+00 9.075323e-01
1.616162e-01 -1.903808e+00 9.075218e-01
1.616162e-01 -1.895792e+00 9.075106e-01
1.616162e-01 -1.887776e+00 9.074990e-01
1.616162e-01 -1.879760e+00 9.074868e-01
1.616162e-01 -1.871743e+00 9.074743e-01
1.616162e-01 -1.863727e+00 9.074612e-01
1.616162e-01 -1.855711e+00 9.074478e-01
1.616162e-01 -1.847695e+00 9.074339e-01
1.616162e-01 -1.839679e+00 9.074195e-01
1.616162e-01 -1.831663e+00 9.074047e-01
1.616162e-01 -1.823647e+00 9.073893e-01
1.616162e-01 -1.815631e+00 9.073734e-01
1.616162e-01 -1.807615e+00 9.073569e-01
1.616162e-01 -1.799599e+00 9.073398e-01
1.616162e-01 -1.791583e+00 9.073220e-01
1.616162e-01 -1.783567e+00 9.073036e-01
1.616162e-01 -1.775551e+00 9.072845e-01
1.616162e-01 -1.767535e+00 9.072646e-01
1.616162e-01 -1.759519e+00 9.072441e-01
1.616162e-01 -1.751503e+00 9.072227e-01
1.616162e-01 -1.743487e+00 9.072005e-01
1.616162e-01 -1.735471e+00 9.071775e-01
1.616162e-01 -1.727455e+00 9.071536e-01
1.616162e-01 -1.719439e+00 9.071288e-01
1.616162e-01 -1.711423e+00 9.071031e-01
1.616162e-01 -1.703407e+00 9.070765e-01
1.616162e-01 -1.695391e+00 9.070488e-01
1.616162e-01 -1.687375e+00 9.070201e-01
1.616162e-01 -1.679359e+00 9.069903e-01
1.616162e-01 -1.671343e+00 9.069594e-01
1.616162e-01 -1.663327e+00 9.069273e-01
1.616162e-01 -1.655311e+00 9.068940e-01
1.616162e-01 -1.647295e+00 9.068595e-01
1.616162e-01 -1.639279e+00 9.068236e-01
1.616162e-01 -1.631263e+00 9.067864e-01
1.616162e-01 -1.623246e+00 9.067478e-01
1.616162e-01 -1.615230e+00 9.067078e-01
1.616162e-01 -1.607214e+00 9.066663e-01
1.616162e-01 -1.599198e+00 9.066232e-01
1.616162e-01 -1.591182e+00 9.065785e-01
1.616162e-01 -1.583166e+00 9.065321e-01
1.616162e-01 -1.575150e+00 9.064839e-01
1.616162e-01 -1.567134e+00 9.064340e-01
1.616162e-01 -1.559118e+00 9.063821e-01
1.616162e-01 -1.551102e+00 9.063283e-01
1.616162e-01 -1.543086e+00 9.062725e-01
1.616162e-01 -1.535070e+00 9.062146e-01
1.616162e-01 -1.527054e+00 9.061545e-01
